station_uuid,timestamp,e5,e10,diesel,e5_change,e10_change,diesel_change
51d4b6c8-a1e1-4c9b-8f2a-000000000001,2026-06-12T10:40:59,1.848,1.773,1.828,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000001,2026-06-12T12:43:14,1.844,1.769,1.821,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000001,2026-06-12T15:52:03,1.809,1.734,1.792,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000001,2026-06-12T19:28:12,1.793,1.718,1.767,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000001,2026-06-12T21:38:47,1.787,1.712,1.764,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000001,2026-06-13T00:16:01,1.813,1.738,1.794,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000001,2026-06-13T03:17:16,1.846,1.771,1.823,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000001,2026-06-13T06:55:32,1.867,1.792,1.849,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000001,2026-06-13T09:19:13,1.863,1.788,1.845,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000001,2026-06-13T12:18:30,1.855,1.78,1.832,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000001,2026-06-13T16:09:24,1.814,1.739,1.797,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000001,2026-06-13T18:27:31,1.798,1.723,1.779,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000001,2026-06-13T21:00:29,1.802,1.727,1.781,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000001,2026-06-14T00:40:17,1.826,1.751,1.802,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000001,2026-06-14T03:54:05,1.844,1.769,1.826,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000001,2026-06-14T06:48:03,1.859,1.784,1.836,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000001,2026-06-14T09:45:08,1.866,1.791,1.848,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000001,2026-06-14T13:10:51,1.84,1.765,1.822,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000001,2026-06-14T16:03:23,1.811,1.736,1.789,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000001,2026-06-14T18:52:26,1.792,1.717,1.769,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000001,2026-06-14T22:10:07,1.8,1.725,1.779,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000001,2026-06-15T01:28:54,1.814,1.739,1.793,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000001,2026-06-15T04:38:49,1.843,1.768,1.822,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000001,2026-06-15T07:50:14,1.852,1.777,1.835,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000001,2026-06-15T11:25:14,1.841,1.766,1.82,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000001,2026-06-15T14:28:24,1.814,1.739,1.796,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000001,2026-06-15T17:11:54,1.796,1.721,1.774,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000001,2026-06-15T19:28:25,1.786,1.711,1.765,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000001,2026-06-15T23:00:55,1.79,1.715,1.768,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000001,2026-06-16T01:16:39,1.806,1.731,1.791,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000001,2026-06-16T04:49:11,1.827,1.752,1.803,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000001,2026-06-16T07:17:41,1.846,1.771,1.831,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000001,2026-06-16T10:11:33,1.841,1.766,1.815,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000001,2026-06-16T12:55:42,1.834,1.759,1.814,1,1,0
51d4b6c8-a1e1-4c9b-8f2a-000000000001,2026-06-16T15:29:30,1.804,1.729,1.786,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000001,2026-06-16T17:46:07,1.776,1.701,1.751,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000001,2026-06-16T20:52:40,1.779,1.704,1.758,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000001,2026-06-16T23:25:24,1.793,1.718,1.775,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000001,2026-06-17T03:18:58,1.827,1.752,1.808,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000001,2026-06-17T06:19:12,1.848,1.773,1.827,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000001,2026-06-17T08:22:35,1.849,1.774,1.83,0,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000001,2026-06-17T10:57:01,1.846,1.771,1.824,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000001,2026-06-17T14:21:41,1.816,1.741,1.796,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000001,2026-06-17T17:27:32,1.794,1.719,1.774,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000001,2026-06-17T20:02:06,1.787,1.712,1.768,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000001,2026-06-17T22:15:25,1.787,1.712,1.767,0,0,1
51d4b6c8-a1e1-4c9b-8f2a-000000000001,2026-06-18T01:17:15,1.82,1.745,1.798,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000001,2026-06-18T04:07:15,1.853,1.778,1.837,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000001,2026-06-18T06:15:22,1.852,1.777,1.829,0,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000001,2026-06-18T09:11:47,1.859,1.784,1.839,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000001,2026-06-18T11:13:44,1.844,1.769,1.82,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000001,2026-06-18T14:41:57,1.824,1.749,1.805,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000001,2026-06-18T18:19:34,1.797,1.722,1.776,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000001,2026-06-18T21:56:57,1.785,1.71,1.762,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000001,2026-06-19T00:32:10,1.816,1.741,1.799,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000001,2026-06-19T04:30:52,1.849,1.774,1.834,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000001,2026-06-19T06:53:48,1.864,1.789,1.844,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000001,2026-06-19T09:37:57,1.863,1.788,1.837,1,0,1
51d4b6c8-a1e1-4c9b-8f2a-000000000001,2026-06-19T12:24:21,1.849,1.774,1.833,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000001,2026-06-19T16:00:29,1.819,1.744,1.8,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000001,2026-06-19T19:39:10,1.794,1.719,1.773,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000001,2026-06-19T22:51:29,1.796,1.721,1.773,1,1,0
51d4b6c8-a1e1-4c9b-8f2a-000000000001,2026-06-20T00:56:34,1.817,1.742,1.795,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000001,2026-06-20T04:50:19,1.859,1.784,1.837,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000001,2026-06-20T08:26:27,1.867,1.792,1.843,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000001,2026-06-20T10:30:37,1.869,1.794,1.847,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000001,2026-06-20T13:16:34,1.842,1.767,1.825,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000001,2026-06-20T16:48:08,1.813,1.738,1.792,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000001,2026-06-20T20:06:05,1.801,1.726,1.778,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000001,2026-06-20T23:13:29,1.81,1.735,1.794,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000001,2026-06-21T03:13:03,1.855,1.78,1.839,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000001,2026-06-21T06:07:18,1.869,1.794,1.85,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000001,2026-06-21T09:29:08,1.873,1.798,1.856,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000001,2026-06-21T13:16:05,1.85,1.775,1.823,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000001,2026-06-21T16:32:37,1.822,1.747,1.802,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000001,2026-06-21T20:07:27,1.807,1.732,1.786,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000001,2026-06-21T23:43:54,1.816,1.741,1.792,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000001,2026-06-22T03:10:09,1.849,1.774,1.823,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000001,2026-06-22T05:19:00,1.866,1.791,1.845,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000001,2026-06-22T09:04:22,1.873,1.798,1.851,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000001,2026-06-22T13:00:19,1.848,1.773,1.829,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000001,2026-06-22T15:20:04,1.826,1.751,1.804,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000001,2026-06-22T19:12:59,1.802,1.727,1.779,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000001,2026-06-22T21:28:00,1.799,1.724,1.779,1,1,0
51d4b6c8-a1e1-4c9b-8f2a-000000000001,2026-06-22T23:48:14,1.815,1.74,1.794,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000001,2026-06-23T03:29:21,1.831,1.756,1.811,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000001,2026-06-23T05:34:48,1.84,1.765,1.821,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000001,2026-06-23T08:51:29,1.85,1.775,1.828,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000001,2026-06-23T12:46:16,1.831,1.756,1.811,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000001,2026-06-23T14:53:28,1.811,1.736,1.791,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000001,2026-06-23T18:06:16,1.788,1.713,1.773,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000001,2026-06-23T20:21:57,1.769,1.694,1.748,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000001,2026-06-23T23:17:56,1.786,1.711,1.765,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000001,2026-06-24T02:31:47,1.809,1.734,1.788,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000001,2026-06-24T05:11:04,1.829,1.754,1.806,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000001,2026-06-24T08:10:55,1.851,1.776,1.832,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000001,2026-06-24T11:11:34,1.832,1.757,1.815,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000001,2026-06-24T14:57:27,1.804,1.729,1.784,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000001,2026-06-24T18:39:07,1.777,1.702,1.757,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000001,2026-06-24T21:27:11,1.77,1.695,1.753,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000001,2026-06-24T23:36:01,1.773,1.698,1.758,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000001,2026-06-25T01:50:16,1.791,1.716,1.775,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000001,2026-06-25T04:30:57,1.825,1.75,1.801,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000001,2026-06-25T06:36:24,1.838,1.763,1.821,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000001,2026-06-25T09:31:14,1.838,1.763,1.817,0,0,1
51d4b6c8-a1e1-4c9b-8f2a-000000000001,2026-06-25T13:30:06,1.814,1.739,1.797,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000001,2026-06-25T17:09:30,1.776,1.701,1.758,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000001,2026-06-25T20:30:21,1.759,1.684,1.736,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000001,2026-06-25T23:57:24,1.775,1.7,1.761,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000001,2026-06-26T03:30:32,1.82,1.745,1.796,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000001,2026-06-26T05:51:00,1.83,1.755,1.813,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000001,2026-06-26T07:54:47,1.847,1.772,1.828,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000001,2026-06-26T10:32:26,1.85,1.775,1.831,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000001,2026-06-26T14:17:10,1.811,1.736,1.792,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000001,2026-06-26T16:42:03,1.795,1.72,1.775,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000001,2026-06-26T20:31:30,1.77,1.695,1.754,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000001,2026-06-26T23:58:01,1.778,1.703,1.759,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000001,2026-06-27T03:04:59,1.829,1.754,1.808,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000001,2026-06-27T05:39:40,1.848,1.773,1.824,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000001,2026-06-27T09:15:07,1.86,1.785,1.843,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000001,2026-06-27T12:00:41,1.843,1.768,1.824,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000001,2026-06-27T14:35:12,1.822,1.747,1.805,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000001,2026-06-27T17:05:58,1.799,1.724,1.783,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000001,2026-06-27T19:22:26,1.785,1.71,1.764,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000001,2026-06-27T22:42:49,1.787,1.712,1.763,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000001,2026-06-28T00:54:53,1.812,1.737,1.792,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000001,2026-06-28T04:46:23,1.842,1.767,1.82,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000001,2026-06-28T08:42:03,1.849,1.774,1.824,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000001,2026-06-28T10:52:47,1.845,1.77,1.831,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000001,2026-06-28T13:13:47,1.828,1.753,1.814,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000001,2026-06-28T17:13:27,1.79,1.715,1.777,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000001,2026-06-28T20:58:39,1.774,1.699,1.753,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000001,2026-06-29T00:56:37,1.791,1.716,1.764,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000001,2026-06-29T04:38:45,1.816,1.741,1.797,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000001,2026-06-29T06:58:15,1.827,1.752,1.806,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000001,2026-06-29T10:06:23,1.825,1.75,1.81,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000001,2026-06-29T13:54:01,1.797,1.722,1.776,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000001,2026-06-29T16:10:54,1.774,1.699,1.756,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000001,2026-06-29T18:39:10,1.751,1.676,1.731,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000001,2026-06-29T21:57:36,1.759,1.684,1.739,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000001,2026-06-30T00:34:25,1.759,1.684,1.739,0,0,0
51d4b6c8-a1e1-4c9b-8f2a-000000000001,2026-06-30T02:48:30,1.771,1.696,1.755,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000001,2026-06-30T05:14:48,1.8,1.725,1.777,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000001,2026-06-30T08:20:43,1.801,1.726,1.78,0,0,1
51d4b6c8-a1e1-4c9b-8f2a-000000000001,2026-06-30T10:46:55,1.809,1.734,1.791,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000001,2026-06-30T14:11:22,1.772,1.697,1.751,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000001,2026-06-30T17:17:05,1.745,1.67,1.723,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000001,2026-06-30T19:31:02,1.737,1.662,1.716,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000001,2026-06-30T22:32:17,1.739,1.664,1.718,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000001,2026-07-01T01:27:46,1.763,1.688,1.74,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000001,2026-07-01T05:05:45,1.792,1.717,1.771,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000001,2026-07-01T09:05:02,1.815,1.74,1.798,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000001,2026-07-01T11:08:51,1.798,1.723,1.782,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000001,2026-07-01T13:59:17,1.772,1.697,1.756,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000001,2026-07-01T17:48:06,1.746,1.671,1.722,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000001,2026-07-01T20:29:50,1.726,1.651,1.705,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000001,2026-07-01T23:57:11,1.742,1.667,1.721,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000001,2026-07-02T03:02:31,1.788,1.713,1.766,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000001,2026-07-02T05:44:03,1.811,1.736,1.795,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000001,2026-07-02T08:34:22,1.816,1.741,1.795,1,1,0
51d4b6c8-a1e1-4c9b-8f2a-000000000001,2026-07-02T10:59:05,1.811,1.736,1.791,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000001,2026-07-02T14:27:57,1.78,1.705,1.762,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000001,2026-07-02T18:11:36,1.754,1.679,1.736,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000001,2026-07-02T20:49:52,1.742,1.667,1.72,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000001,2026-07-02T23:26:05,1.762,1.687,1.742,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000001,2026-07-03T03:19:54,1.809,1.734,1.787,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000001,2026-07-03T06:11:10,1.819,1.744,1.796,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000001,2026-07-03T08:49:25,1.822,1.747,1.804,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000001,2026-07-03T12:19:57,1.798,1.723,1.777,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000001,2026-07-03T16:09:43,1.763,1.688,1.742,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000001,2026-07-03T18:25:48,1.748,1.673,1.733,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000001,2026-07-03T20:36:54,1.739,1.664,1.721,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000001,2026-07-03T23:57:45,1.74,1.665,1.721,0,1,0
51d4b6c8-a1e1-4c9b-8f2a-000000000001,2026-07-04T03:04:48,1.784,1.709,1.762,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000001,2026-07-04T06:59:39,1.81,1.735,1.799,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000001,2026-07-04T09:57:07,1.817,1.742,1.796,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000001,2026-07-04T13:46:56,1.788,1.713,1.765,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000001,2026-07-04T16:18:19,1.761,1.686,1.741,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000001,2026-07-04T20:16:05,1.742,1.667,1.72,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000001,2026-07-04T23:23:35,1.756,1.681,1.738,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000001,2026-07-05T03:15:45,1.787,1.712,1.765,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000001,2026-07-05T06:55:45,1.809,1.734,1.785,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000001,2026-07-05T09:26:38,1.809,1.734,1.787,0,0,1
51d4b6c8-a1e1-4c9b-8f2a-000000000001,2026-07-05T13:02:02,1.793,1.718,1.769,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000001,2026-07-05T16:52:04,1.762,1.687,1.748,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000001,2026-07-05T20:45:29,1.748,1.673,1.724,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000001,2026-07-06T00:26:35,1.759,1.684,1.736,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000001,2026-07-06T03:40:44,1.776,1.701,1.754,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000001,2026-07-06T06:39:16,1.804,1.729,1.782,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000001,2026-07-06T10:36:34,1.806,1.731,1.782,1,1,0
51d4b6c8-a1e1-4c9b-8f2a-000000000001,2026-07-06T14:13:19,1.773,1.698,1.754,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000001,2026-07-06T17:16:29,1.75,1.675,1.733,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000001,2026-07-06T20:01:15,1.741,1.666,1.721,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000001,2026-07-06T23:43:00,1.757,1.682,1.733,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000001,2026-07-07T01:54:13,1.755,1.68,1.736,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000001,2026-07-07T04:54:12,1.779,1.704,1.755,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000001,2026-07-07T08:37:09,1.801,1.726,1.782,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000001,2026-07-07T12:23:39,1.787,1.712,1.767,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000001,2026-07-07T16:14:44,1.75,1.675,1.732,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000001,2026-07-07T20:10:06,1.734,1.659,1.71,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000001,2026-07-07T22:57:54,1.741,1.666,1.723,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000001,2026-07-08T02:45:29,1.768,1.693,1.746,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000001,2026-07-08T06:44:06,1.793,1.718,1.776,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000001,2026-07-08T10:24:44,1.799,1.724,1.772,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000001,2026-07-08T13:12:21,1.776,1.701,1.759,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000001,2026-07-08T15:55:03,1.753,1.678,1.735,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000001,2026-07-08T19:14:19,1.74,1.665,1.72,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000001,2026-07-08T21:32:50,1.732,1.657,1.708,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000001,2026-07-09T00:10:50,1.762,1.687,1.74,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000001,2026-07-09T02:26:44,1.776,1.701,1.757,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000001,2026-07-09T05:15:42,1.808,1.733,1.786,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000001,2026-07-09T08:01:56,1.815,1.74,1.796,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000001,2026-07-09T11:50:04,1.806,1.731,1.787,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000001,2026-07-09T14:06:43,1.788,1.713,1.768,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000001,2026-07-09T16:58:53,1.771,1.696,1.751,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000001,2026-07-09T20:13:53,1.754,1.679,1.736,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000001,2026-07-09T22:50:27,1.759,1.684,1.74,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000001,2026-07-10T01:30:37,1.799,1.724,1.773,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000001,2026-07-10T03:46:57,1.817,1.742,1.794,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000001,2026-07-10T07:43:12,1.837,1.762,1.814,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000001,2026-07-10T10:52:18,1.839,1.764,1.818,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000001,2026-07-10T13:59:58,1.809,1.734,1.788,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000001,2026-07-10T17:05:59,1.782,1.707,1.76,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000001,2026-07-10T20:29:07,1.775,1.7,1.752,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000001,2026-07-10T23:29:02,1.782,1.707,1.761,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000001,2026-07-11T01:37:55,1.798,1.723,1.779,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000001,2026-07-11T04:38:42,1.829,1.754,1.81,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000001,2026-07-11T08:26:10,1.847,1.772,1.826,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000001,2026-07-11T11:58:26,1.833,1.758,1.821,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000001,2026-07-11T15:19:44,1.804,1.729,1.777,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000001,2026-07-11T18:11:23,1.785,1.71,1.761,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000001,2026-07-11T21:20:25,1.776,1.701,1.759,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000001,2026-07-12T00:31:03,1.799,1.724,1.781,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000001,2026-07-12T04:26:27,1.838,1.763,1.817,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000001,2026-07-12T07:03:53,1.851,1.776,1.828,1,1,1
51d4b6c8-a1e1-4c9b-8f2a-000000000001,2026-07-12T10:27:30,1.845,1.77,1.83,1,1,1
